Te ni zbar zbar_TF eta ne energy_e energy_e_Te energy_i_Ti iter
eV cm^-3 d.u. d.u. d.u. cm^-3 J.m^-3 J.m^-3 J.m^-3 d.u.
         42.142040253     0.999994254E+017     0.162001929E+002     0.165193845E+002    -0.138348202E+002     0.162001108E+019     0.744382958E+008     0.164072145E+008     0.101277898E+007   14
         42.642539978     0.999994254E+017     0.163161122E+002     0.166113646E+002    -0.138454001E+002     0.163160286E+019     0.757786222E+008     0.167208696E+008     0.102480725E+007   14
         43.143039703     0.999994254E+017     0.164287945E+002     0.167023768E+002    -0.138560208E+002     0.164287097E+019     0.770897129E+008     0.170339572E+008     0.103683551E+007   14
         43.643543243     0.999994254E+017     0.165382412E+002     0.167924346E+002    -0.138666824E+002     0.165381552E+019     0.783714644E+008     0.173463633E+008     0.104886387E+007   14
         44.144042969     0.999994254E+017     0.166445379E+002     0.168815492E+002    -0.138773796E+002     0.166444507E+019     0.796246059E+008     0.176580588E+008     0.106089213E+007   14
         44.644542694     0.999994254E+017     0.167478385E+002     0.169697338E+002    -0.138881032E+002     0.167477591E+019     0.808505557E+008     0.179690972E+008     0.107292040E+007   13
         45.145042419     0.999994254E+017     0.168483396E+002     0.170570005E+002    -0.138988429E+002     0.168482587E+019     0.820511575E+008     0.182795831E+008     0.108494866E+007   13
         45.645542145     0.999994254E+017     0.169462536E+002     0.171433614E+002    -0.139095865E+002     0.169461713E+019     0.832284256E+008     0.185896487E+008     0.109697693E+007   13
         46.146045685     0.999994254E+017     0.170417884E+002     0.172288288E+002    -0.139203229E+002     0.170417049E+019     0.844377018E+008     0.188994329E+008     0.110900528E+007   13
         46.646545410     0.999994254E+017     0.171351255E+002     0.173134131E+002    -0.139310423E+002     0.171350409E+019     0.856931697E+008     0.192090501E+008     0.112103355E+007   13
         47.147045135     0.999994254E+017     0.172264101E+002     0.173971264E+002    -0.139417379E+002     0.172263245E+019     0.869277583E+008     0.195185870E+008     0.113306181E+007   13
         47.647544861     0.999994254E+017     0.173157401E+002     0.174799798E+002    -0.139524053E+002     0.173156535E+019     0.881424971E+008     0.198280817E+008     0.114509008E+007   13
         48.148048401     0.999994254E+017     0.174031639E+002     0.175619851E+002    -0.139630435E+002     0.174030764E+019     0.893378634E+008     0.201375212E+008     0.115711843E+007   13
         48.648548126     0.999994254E+017     0.174886784E+002     0.176431519E+002    -0.139736538E+002     0.174885901E+019     0.905137510E+008     0.204468300E+008     0.116914670E+007   13
         49.149047852     0.999994254E+017     0.175722373E+002     0.177234915E+002    -0.139842406E+002     0.175721484E+019     0.916695687E+008     0.207558862E+008     0.118117496E+007   13
         49.649547577     0.999994254E+017     0.176537548E+002     0.178030144E+002    -0.139948101E+002     0.176536653E+019     0.928042737E+008     0.210645166E+008     0.119320323E+007   13
